1, 63, 6856.6261, 13.712429
2, 1281, 6856.1754, 13.711528
3, 1094, 6855.7247, 13.710627
4, 1796, 6855.2740, 13.709725
5, 2208, 6854.8232, 13.708824
6, 1559, 6854.3725, 13.707923
7, 458, 6853.9218, 13.707021
8, 438, 6853.4711, 13.706120
9, 361, 6853.0204, 13.705218
10, 714, 6852.5697, 13.704317
11, 1925, 6852.1190, 13.703416
12, 1426, 6851.6682, 13.702514
13, 1884, 6851.2175, 13.701613
14, 539, 6850.7668, 13.700712
15, 3486, 6850.3161, 13.699810
16, 621, 6849.8654, 13.698909
17, 1566, 6849.4147, 13.698007
18, 1081, 6848.9640, 13.697106
19, 908, 6848.5132, 13.696205
20, 898, 6848.0625, 13.695303
21, 1163, 6847.6118, 13.694402
22, 144, 6847.1611, 13.693501
23, 1107, 6846.7104, 13.692599
24, 1471, 6846.2597, 13.691698
25, 767, 6845.8090, 13.690796
26, 1800, 6845.3582, 13.689895
27, 1543, 6844.9075, 13.688994
28, 1611, 6844.4568, 13.688092
29, 2804, 6844.0061, 13.687191
30, 1628, 6843.5554, 13.686290
31, 153, 6843.1047, 13.685388
32, 1928, 6842.6540, 13.684487
33, 889, 6842.2032, 13.683585
34, 511, 6841.7525, 13.682684
35, 1851, 6841.3018, 13.681783
36, 1788, 6840.8511, 13.680881
37, 336, 6840.4004, 13.679980
38, 2784, 6839.9497, 13.679079
39, 1416, 6839.4990, 13.678177
40, 2047, 6839.0482, 13.677276
41, -293, 6838.5975, 13.676374
42, 2962, 6838.1468, 13.675473
43, 1534, 6837.6961, 13.674572
44, 1759, 6837.2454, 13.673670
45, 1010, 6836.7947, 13.672769
46, -19, 6836.3440, 13.671868
47, 343, 6835.8932, 13.670966
48, -104, 6835.4425, 13.670065
49, 135, 6834.9918, 13.669163
50, 1028, 6834.5411, 13.668262
51, 892, 6834.0904, 13.667361
52, 1567, 6833.6397, 13.666459
53, 1776, 6833.1890, 13.665558
54, 506, 6832.7382, 13.664657
55, 1229, 6832.2875, 13.663755
56, 731, 6831.8368, 13.662854
57, 1143, 6831.3861, 13.661952
58, 1961, 6830.9354, 13.661051
59, 1474, 6830.4847, 13.660150
60, 893, 6830.0340, 13.659248
61, 198, 6829.5832, 13.658347
62, 1420, 6829.1325, 13.657446
63, 817, 6828.6818, 13.656544
64, 731, 6828.2311, 13.655643
65, 1248, 6827.7804, 13.654741
66, 617, 6827.3297, 13.653840
67, 1061, 6826.8790, 13.652939
68, -685, 6826.4282, 13.652037
69, 1244, 6825.9775, 13.651136
70, 2052, 6825.5268, 13.650235
71, 16, 6825.0761, 13.649333
72, 698, 6824.6254, 13.648432
73, 506, 6824.1747, 13.647530
74, 1102, 6823.7240, 13.646629
75, -958, 6823.2732, 13.645728
76, 1495, 6822.8225, 13.644826
77, 1131, 6822.3718, 13.643925
78, 2132, 6821.9211, 13.643024
79, 892, 6821.4704, 13.642122
80, -1012, 6821.0197, 13.641221
81, 1832, 6820.5690, 13.640319
82, 1973, 6820.1182, 13.639418
83, -536, 6819.6675, 13.638517
84, 101, 6819.2168, 13.637615
85, 2999, 6818.7661, 13.636714
86, 772, 6818.3154, 13.635813
87, 537, 6817.8647, 13.634911
88, 569, 6817.4140, 13.634010
89, 1231, 6816.9632, 13.633108
90, 1635, 6816.5125, 13.632207
91, -75, 6816.0618, 13.631306
92, 915, 6815.6111, 13.630404
93, -191, 6815.1604, 13.629503
94, 1234, 6814.7097, 13.628602
95, 1528, 6814.2590, 13.627700
96, 2292, 6813.8082, 13.626799
97, 1924, 6813.3575, 13.625897
98, 724, 6812.9068, 13.624996
99, 256, 6812.4561, 13.624095
100, 926, 6812.0054, 13.623193
101, 1773, 6811.5547, 13.622292
102, -34, 6811.1040, 13.621391
103, 2239, 6810.6532, 13.620489
104, 697, 6810.2025, 13.619588
105, -1080, 6809.7518, 13.618686
106, -636, 6809.3011, 13.617785
107, 1055, 6808.8504, 13.616884
108, 612, 6808.3997, 13.615982
109, 1376, 6807.9490, 13.615081
110, 68, 6807.4982, 13.614180
111, 2283, 6807.0475, 13.613278
112, 2096, 6806.5968, 13.612377
113, 2631, 6806.1461, 13.611476
114, -95, 6805.6954, 13.610574
115, -809, 6805.2447, 13.609673
116, 765, 6804.7940, 13.608771
117, 1176, 6804.3432, 13.607870
