1, 1116, 6856.6261, 13.712429
2, -149, 6856.1754, 13.711528
3, -2321, 6855.7247, 13.710627
4, -1782, 6855.2740, 13.709725
5, -183, 6854.8232, 13.708824
6, 3, 6854.3725, 13.707923
7, -1094, 6853.9218, 13.707021
8, 1130, 6853.4711, 13.706120
9, 1149, 6853.0204, 13.705218
10, -564, 6852.5697, 13.704317
11, 245, 6852.1190, 13.703416
12, 516, 6851.6682, 13.702514
13, -839, 6851.2175, 13.701613
14, 479, 6850.7668, 13.700712
15, 667, 6850.3161, 13.699810
16, -292, 6849.8654, 13.698909
17, -379, 6849.4147, 13.698007
18, 257, 6848.9640, 13.697106
19, -1053, 6848.5132, 13.696205
20, 64, 6848.0625, 13.695303
21, -481, 6847.6118, 13.694402
22, 1552, 6847.1611, 13.693501
23, 798, 6846.7104, 13.692599
24, 247, 6846.2597, 13.691698
25, 403, 6845.8090, 13.690796
26, 645, 6845.3582, 13.689895
27, -775, 6844.9075, 13.688994
28, 1876, 6844.4568, 13.688092
29, 1730, 6844.0061, 13.687191
30, 342, 6843.5554, 13.686290
31, 1053, 6843.1047, 13.685388
32, -623, 6842.6540, 13.684487
33, -127, 6842.2032, 13.683585
34, 866, 6841.7525, 13.682684
35, 101, 6841.3018, 13.681783
36, -59, 6840.8511, 13.680881
37, 1258, 6840.4004, 13.679980
38, 74, 6839.9497, 13.679079
39, 617, 6839.4990, 13.678177
40, -627, 6839.0482, 13.677276
41, 1788, 6838.5975, 13.676374
42, -260, 6838.1468, 13.675473
43, 819, 6837.6961, 13.674572
44, -19, 6837.2454, 13.673670
45, -25, 6836.7947, 13.672769
46, 22, 6836.3440, 13.671868
47, -471, 6835.8932, 13.670966
48, -686, 6835.4425, 13.670065
49, 767, 6834.9918, 13.669163
50, -911, 6834.5411, 13.668262
51, 899, 6834.0904, 13.667361
52, 147, 6833.6397, 13.666459
53, 1829, 6833.1890, 13.665558
54, -398, 6832.7382, 13.664657
55, 215, 6832.2875, 13.663755
56, 1049, 6831.8368, 13.662854
57, 232, 6831.3861, 13.661952
58, 203, 6830.9354, 13.661051
59, -1589, 6830.4847, 13.660150
60, 696, 6830.0340, 13.659248
61, -435, 6829.5832, 13.658347
62, 599, 6829.1325, 13.657446
63, 2194, 6828.6818, 13.656544
64, 77, 6828.2311, 13.655643
65, 2028, 6827.7804, 13.654741
66, 755, 6827.3297, 13.653840
67, -1278, 6826.8790, 13.652939
68, 305, 6826.4282, 13.652037
69, 68, 6825.9775, 13.651136
70, -2266, 6825.5268, 13.650235
71, -145, 6825.0761, 13.649333
72, 710, 6824.6254, 13.648432
73, -199, 6824.1747, 13.647530
74, -495, 6823.7240, 13.646629
75, -1324, 6823.2732, 13.645728
76, -453, 6822.8225, 13.644826
77, -749, 6822.3718, 13.643925
78, 163, 6821.9211, 13.643024
79, 777, 6821.4704, 13.642122
80, -1268, 6821.0197, 13.641221
81, -1137, 6820.5690, 13.640319
82, 794, 6820.1182, 13.639418
83, 1084, 6819.6675, 13.638517
84, -248, 6819.2168, 13.637615
85, -1934, 6818.7661, 13.636714
86, 1158, 6818.3154, 13.635813
87, -1299, 6817.8647, 13.634911
88, 59, 6817.4140, 13.634010
89, 154, 6816.9632, 13.633108
90, -451, 6816.5125, 13.632207
91, -578, 6816.0618, 13.631306
92, -151, 6815.6111, 13.630404
93, -240, 6815.1604, 13.629503
94, 634, 6814.7097, 13.628602
95, 497, 6814.2590, 13.627700
96, -2305, 6813.8082, 13.626799
97, 385, 6813.3575, 13.625897
98, 457, 6812.9068, 13.624996
99, 222, 6812.4561, 13.624095
100, -69, 6812.0054, 13.623193
101, 1025, 6811.5547, 13.622292
102, -17, 6811.1040, 13.621391
103, 1764, 6810.6532, 13.620489
104, -1259, 6810.2025, 13.619588
105, -338, 6809.7518, 13.618686
106, 1566, 6809.3011, 13.617785
107, 454, 6808.8504, 13.616884
108, 125, 6808.3997, 13.615982
109, -2137, 6807.9490, 13.615081
110, -569, 6807.4982, 13.614180
111, -488, 6807.0475, 13.613278
