1, 498, 6856.6261, 13.712429
2, 1636, 6856.1754, 13.711528
3, 14, 6855.7247, 13.710627
4, -85, 6855.2740, 13.709725
5, 2353, 6854.8232, 13.708824
6, 1168, 6854.3725, 13.707923
7, 1262, 6853.9218, 13.707021
8, 611, 6853.4711, 13.706120
9, -200, 6853.0204, 13.705218
10, 475, 6852.5697, 13.704317
11, 1075, 6852.1190, 13.703416
12, 835, 6851.6682, 13.702514
13, 425, 6851.2175, 13.701613
14, 1151, 6850.7668, 13.700712
15, 1476, 6850.3161, 13.699810
16, -295, 6849.8654, 13.698909
17, 963, 6849.4147, 13.698007
18, 1894, 6848.9640, 13.697106
19, 467, 6848.5132, 13.696205
20, 1035, 6848.0625, 13.695303
21, -906, 6847.6118, 13.694402
22, 1202, 6847.1611, 13.693501
23, 2339, 6846.7104, 13.692599
24, 1037, 6846.2597, 13.691698
25, 924, 6845.8090, 13.690796
26, 1736, 6845.3582, 13.689895
27, 2769, 6844.9075, 13.688994
28, -1421, 6844.4568, 13.688092
29, 410, 6844.0061, 13.687191
30, 787, 6843.5554, 13.686290
31, 627, 6843.1047, 13.685388
32, 140, 6842.6540, 13.684487
33, 454, 6842.2032, 13.683585
34, 193, 6841.7525, 13.682684
35, 2024, 6841.3018, 13.681783
36, -662, 6840.8511, 13.680881
37, -182, 6840.4004, 13.679980
38, -117, 6839.9497, 13.679079
39, -1421, 6839.4990, 13.678177
40, -162, 6839.0482, 13.677276
41, -1071, 6838.5975, 13.676374
42, 1701, 6838.1468, 13.675473
43, 1127, 6837.6961, 13.674572
44, 242, 6837.2454, 13.673670
45, 1555, 6836.7947, 13.672769
46, -1046, 6836.3440, 13.671868
47, -203, 6835.8932, 13.670966
48, 322, 6835.4425, 13.670065
49, 1607, 6834.9918, 13.669163
50, 1816, 6834.5411, 13.668262
51, -401, 6834.0904, 13.667361
52, 1281, 6833.6397, 13.666459
53, 2081, 6833.1890, 13.665558
54, -395, 6832.7382, 13.664657
55, -601, 6832.2875, 13.663755
56, 200, 6831.8368, 13.662854
57, 1510, 6831.3861, 13.661952
58, 2123, 6830.9354, 13.661051
59, 429, 6830.4847, 13.660150
60, 369, 6830.0340, 13.659248
61, 1646, 6829.5832, 13.658347
62, 1296, 6829.1325, 13.657446
63, 737, 6828.6818, 13.656544
64, 956, 6828.2311, 13.655643
65, 340, 6827.7804, 13.654741
66, 1446, 6827.3297, 13.653840
67, -384, 6826.8790, 13.652939
68, 658, 6826.4282, 13.652037
69, -15, 6825.9775, 13.651136
70, 1110, 6825.5268, 13.650235
71, 89, 6825.0761, 13.649333
72, 1744, 6824.6254, 13.648432
73, 606, 6824.1747, 13.647530
74, -1035, 6823.7240, 13.646629
75, 1251, 6823.2732, 13.645728
76, 2942, 6822.8225, 13.644826
77, -62, 6822.3718, 13.643925
78, -1219, 6821.9211, 13.643024
79, 1060, 6821.4704, 13.642122
80, -300, 6821.0197, 13.641221
81, 2251, 6820.5690, 13.640319
82, 236, 6820.1182, 13.639418
83, 1746, 6819.6675, 13.638517
84, 1203, 6819.2168, 13.637615
85, -249, 6818.7661, 13.636714
86, -1007, 6818.3154, 13.635813
87, 32, 6817.8647, 13.634911
88, 1315, 6817.4140, 13.634010
89, -580, 6816.9632, 13.633108
90, 452, 6816.5125, 13.632207
91, -933, 6816.0618, 13.631306
92, 566, 6815.6111, 13.630404
93, -540, 6815.1604, 13.629503
94, 621, 6814.7097, 13.628602
95, 1670, 6814.2590, 13.627700
96, -154, 6813.8082, 13.626799
97, 1548, 6813.3575, 13.625897
98, 1234, 6812.9068, 13.624996
99, 221, 6812.4561, 13.624095
100, 763, 6812.0054, 13.623193
101, -113, 6811.5547, 13.622292
102, -704, 6811.1040, 13.621391
103, 813, 6810.6532, 13.620489
