1, 467, 6856.6261, 13.712429
2, 1140, 6856.1754, 13.711528
3, 1336, 6855.7247, 13.710627
4, -623, 6855.2740, 13.709725
5, 2471, 6854.8232, 13.708824
6, -1031, 6854.3725, 13.707923
7, 864, 6853.9218, 13.707021
8, 758, 6853.4711, 13.706120
9, 2709, 6853.0204, 13.705218
10, 58, 6852.5697, 13.704317
11, -638, 6852.1190, 13.703416
12, 511, 6851.6682, 13.702514
13, 473, 6851.2175, 13.701613
14, -1083, 6850.7668, 13.700712
15, 1493, 6850.3161, 13.699810
16, -1003, 6849.8654, 13.698909
17, -1246, 6849.4147, 13.698007
18, 8, 6848.9640, 13.697106
19, 234, 6848.5132, 13.696205
20, 2538, 6848.0625, 13.695303
21, -541, 6847.6118, 13.694402
22, 272, 6847.1611, 13.693501
23, -337, 6846.7104, 13.692599
24, -481, 6846.2597, 13.691698
25, 1437, 6845.8090, 13.690796
26, 2185, 6845.3582, 13.689895
27, -742, 6844.9075, 13.688994
28, 775, 6844.4568, 13.688092
29, -687, 6844.0061, 13.687191
30, 125, 6843.5554, 13.686290
31, 696, 6843.1047, 13.685388
32, 192, 6842.6540, 13.684487
33, -228, 6842.2032, 13.683585
34, 1142, 6841.7525, 13.682684
35, 268, 6841.3018, 13.681783
36, -1692, 6840.8511, 13.680881
37, -234, 6840.4004, 13.679980
38, -634, 6839.9497, 13.679079
39, 630, 6839.4990, 13.678177
40, 177, 6839.0482, 13.677276
41, -291, 6838.5975, 13.676374
42, -1620, 6838.1468, 13.675473
43, 1482, 6837.6961, 13.674572
44, -1849, 6837.2454, 13.673670
45, -251, 6836.7947, 13.672769
46, -418, 6836.3440, 13.671868
47, 1460, 6835.8932, 13.670966
48, 671, 6835.4425, 13.670065
49, 990, 6834.9918, 13.669163
50, 695, 6834.5411, 13.668262
51, 1286, 6834.0904, 13.667361
52, 1052, 6833.6397, 13.666459
53, 1359, 6833.1890, 13.665558
54, 1132, 6832.7382, 13.664657
55, 546, 6832.2875, 13.663755
56, 603, 6831.8368, 13.662854
57, 1529, 6831.3861, 13.661952
58, 1079, 6830.9354, 13.661051
59, 261, 6830.4847, 13.660150
60, 789, 6830.0340, 13.659248
61, 268, 6829.5832, 13.658347
62, 903, 6829.1325, 13.657446
63, 2889, 6828.6818, 13.656544
64, -944, 6828.2311, 13.655643
65, 1384, 6827.7804, 13.654741
66, -224, 6827.3297, 13.653840
67, -1078, 6826.8790, 13.652939
68, 1109, 6826.4282, 13.652037
69, 1158, 6825.9775, 13.651136
70, 2435, 6825.5268, 13.650235
71, 1516, 6825.0761, 13.649333
72, 1416, 6824.6254, 13.648432
73, -258, 6824.1747, 13.647530
74, 931, 6823.7240, 13.646629
75, -1609, 6823.2732, 13.645728
76, 1127, 6822.8225, 13.644826
77, 632, 6822.3718, 13.643925
78, -810, 6821.9211, 13.643024
79, 1168, 6821.4704, 13.642122
80, -1574, 6821.0197, 13.641221
81, -1663, 6820.5690, 13.640319
82, 638, 6820.1182, 13.639418
83, 1809, 6819.6675, 13.638517
84, -344, 6819.2168, 13.637615
85, 400, 6818.7661, 13.636714
86, 1093, 6818.3154, 13.635813
87, 564, 6817.8647, 13.634911
